Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price_original,y_pred_DT,y_pred_NN,Error_DT,Error_NN
4,2,0,-37.809,144.8686,530000,835500,102606688,305500,102076688
3,1,347,-37.8067,144.8761,967000,2248000,373885248,1281000,372918248
3,1,442,-37.7914,144.8812,840000,2248000,448964960,1408000,448124960
3,1,412,-37.7941,144.881,910000,2248000,425256192,1338000,424346192
3,1,440,-37.7937,144.8732,820000,2248000,447379712,1428000,446559712
3,1,353,-37.7915,144.8733,756000,2248000,378623520,1492000,377867520
3,1,255,-37.8038,144.8679,620000,2248000,301172320,1628000,300552320
3,2,336,-37.7995,144.8794,875000,2248000,366786432,1373000,365911432
4,1,426,-37.7919,144.8793,830000,2248000,437685280,1418000,436855280
2,1,154,-37.8004,144.8647,545000,2248000,219983584,1703000,219438584
3,1,448,-37.7911,144.8821,913000,2248000,453707264,1335000,452794264
2,1,462,-37.8009,144.8653,850000,2248000,463396032,1398000,462546032
2,1,267,-37.8021,144.8629,770000,2248000,309286464,1478000,308516464
2,1,161,-37.7905,144.8714,495000,2248000,225518640,1753000,225023640
3,1,1000,-37.7936,144.8639,1575000,2248000,889941248,673000,888366248
1,1,628,-37.7993,144.8794,288000,2248000,593227968,1960000,592939968
3,1,536,-37.7978,144.8743,1151500,2248000,523249568,1096500,522098068
3,1,501,-37.7912,144.868,860000,2248000,495584416,1388000,494724416
3,1,372,-37.796,144.8728,805000,2248000,393639424,1443000,392834424
2,1,0,-37.7956,144.8762,450000,835500,98284104,385500,97834104
2,1,781,-37.8079,144.8684,420000,2248000,715504000,1828000,715084000
3,1,397,-37.7901,144.8682,878000,2248000,413393344,1370000,412515344
2,1,672,-37.7812,144.8121,765000,2248000,629323712,1483000,628558712
3,2,628,-37.7801,144.8121,730000,2248000,597509952,1518000,596779952
2,1,697,-37.7778,144.818,730000,2248000,649084480,1518000,648354480
3,2,605,-37.7792,144.8117,593000,2248000,579332672,1655000,578739672
4,1,837,-37.7825,144.8221,816000,2248000,762461760,1432000,761645760
2,1,534,-37.7795,144.8204,600000,2248000,520267392,1648000,519667392
3,1,697,-37.7842,144.8175,600000,2248000,650451072,1648000,649851072
1,1,2347,-37.7852,144.8272,185000,2248000,1951717888,2063000,1951532888
2,1,0,-37.7796,144.8252,319000,835500,98250832,516500,97931832
3,2,420,-37.7848,144.8231,560000,2248000,433135072,1688000,432575072
3,1,697,-37.7809,144.8228,840000,2248000,650454016,1408000,649614016
2,1,191,-37.8226,144.8392,507000,2248000,249211568,1741000,248704568
3,1,553,-37.8878,145.0456,1160000,2248000,536800640,1088000,535640640
3,2,295,-37.8904,145.0387,1330000,2248000,334492864,918000,333162864
2,1,0,-37.8866,145.0396,636500,835500,98395360,199000,97758860
5,3,688,-37.8921,145.0381,2575000,2248000,649405760,-327000,646830760
2,1,0,-37.8866,145.0396,710000,835500,98395360,125500,97685360
2,1,1784,-37.8966,145.0453,640000,2248000,1508293248,1608000,1507653248
2,1,0,-37.8994,145.0955,305000,835500,98431280,530500,98126280
2,1,0,-37.8991,145.0939,400000,835500,98430256,435500,98030256
3,1,670,-37.9033,145.1006,880000,2248000,629301248,1368000,628421248
3,1,602,-37.8923,145.1013,1045000,2248000,575560128,1203000,574515128
3,1,340,-37.8968,145.0983,690000,2248000,368500512,1558000,367810512
3,2,544,-37.9055,145.1024,1050000,2248000,531318240,1198000,530268240
3,1,691,-37.9109,145.0995,865000,2248000,645897792,1383000,645032792
3,1,548,-37.8951,145.101,1033000,2248000,532884064,1215000,531851064
2,2,607,-37.8964,145.0977,750000,2248000,579736896,1498000,578986896
3,1,543,-37.9023,145.105,1025000,2248000,528935904,1223000,527910904
3,2,279,-37.9001,145.1009,633500,2248000,321887488,1614500,321253988
4,1,604,-37.9087,145.0886,1180000,2248000,578500992,1068000,577320992
3,1,528,-37.9066,145.088,1225000,2248000,517071456,1023000,515846456
5,3,695,-37.8973,145.0979,1600000,2248000,654975296,648000,653375296
2,2,66,-37.8813,144.9964,755000,2248000,152121136,1493000,151366136
2,1,0,-37.8788,144.9974,520000,835500,98368480,315500,97848480
2,1,176,-37.8281,144.9923,1000000,2248000,237451968,1248000,236451968
1,1,0,-37.8301,144.9904,425000,835500,96992232,410500,96567232
3,2,324,-37.8278,144.9885,1280000,2248000,357373312,968000,356093312
3,2,324,-37.8278,144.9885,1475000,2248000,357373312,773000,355898312
2,1,131,-37.8274,144.9967,1015000,2248000,201891152,1233000,200876152
2,1,125,-37.8258,144.992,930000,2248000,197146256,1318000,196216256
3,2,263,-37.8266,144.9894,1900000,2248000,309165472,348000,307265472
2,1,0,-37.8255,144.9948,662500,835500,98360608,173000,97698108
2,1,151,-37.8311,144.9914,1010000,2248000,217694272,1238000,216684272
3,1,326,-37.8283,144.9946,1300000,2248000,357364448,948000,356064448
3,2,138,-37.8288,144.9891,1300000,2248000,210378208,948000,209078208
4,1,669,-37.8305,144.8736,930000,2248000,629728896,1318000,628798896
2,2,151,-37.8289,144.8671,650000,2248000,219210800,1598000,218560800
3,1,669,-37.8321,144.8736,985000,2248000,628362816,1263000,627377816
4,3,662,-37.8307,144.8725,915000,2248000,627382720,1333000,626467720
3,1,144,-37.8268,144.8675,508000,2248000,213451632,1740000,212943632
2,1,78,-37.8262,144.8677,420000,2248000,159925776,1828000,159505776
2,1,126,-37.8315,144.8693,506000,2248000,197861696,1742000,197355696
2,1,78,-37.8337,144.8739,380000,2248000,159930464,1868000,159550464
2,1,228,-37.8317,144.8713,611000,2248000,278473440,1637000,277862440
4,2,697,-37.7141,144.8995,1260000,2248000,653452800,988000,652192800
4,3,528,-37.7137,144.8987,931999,2248000,521484992,1316001,520552993
3,2,337,-37.7813,144.9371,1257000,2248000,367610080,991000,366353080
4,2,621,-37.7778,144.9346,1562000,2248000,593419200,686000,591857200
4,3,650,-37.7796,144.935,1740000,2248000,617931584,508000,616191584
2,1,0,-37.7847,144.9383,315000,835500,98321040,520500,98006040
5,2,521,-37.8868,145.0462,1335000,2248000,515837024,913000,514502024
5,3,705,-37.864,144.8437,1415000,2248000,662717888,833000,661302888
3,1,696,-37.725,144.8586,720000,2248000,649679104,1528000,648959104
2,1,161,-37.7251,144.8621,380000,2248000,225505216,1868000,225125216
3,1,255,-37.7243,144.8533,501000,2248000,301154016,1747000,300653016
3,1,695,-37.7259,144.8579,722000,2248000,648888512,1526000,648166512
4,3,308,-37.7231,144.8602,746000,2248000,347596704,1502000,346850704
3,1,166,-37.7169,144.8582,455000,2248000,230819552,1793000,230364552
4,2,231,-37.7263,144.8584,600000,2248000,285149728,1648000,284549728
3,1,338,-37.7212,144.8545,575000,2248000,366749216,1673000,366174216
3,2,554,-37.7212,144.8598,566000,2248000,539050240,1682000,538484240
3,2,236,-37.8982,145.0121,1250000,2248000,287849792,998000,286599792
2,1,0,-37.8971,145.0093,393000,835500,98377944,442500,97984944
2,1,0,-37.8994,145.0101,595000,835500,98378704,240500,97783704
4,3,474,-37.8988,145.0098,2200000,2248000,478899008,48000,476699008
4,2,256,-37.7833,144.9681,1908000,2248000,304981408,340000,303073408
3,3,240,-37.762,144.8916,1300000,2248000,292514080,948000,291214080
2,1,70,-37.7564,144.9043,470000,2248000,153617680,1778000,153147680
4,2,746,-37.7595,144.8993,1740000,2248000,692182656,508000,690442656
3,1,178,-37.8473,144.9495,1700000,2248000,240374656,548000,238674656
1,1,0,-37.8487,144.9511,1100000,835500,96970224,-264500,95870224
3,1,163,-37.8473,144.955,2150000,2248000,228523584,98000,226373584
2,1,111,-37.8445,144.9489,1190000,2248000,186057744,1058000,184867744
3,1,606,-37.8326,144.8594,916000,2248000,578565440,1332000,577649440
3,1,535,-37.8322,144.8399,910000,2248000,522442080,1338000,521532080
2,1,0,-37.8624,145.0223,480000,835500,98381872,355500,97901872
2,1,869,-37.8603,145.0224,852000,2248000,785151296,1396000,784299296
1,1,0,-37.8531,145.0115,405000,835500,97007928,430500,96602928
5,3,468,-37.7822,144.9065,2100000,2248000,475446208,148000,473346208
3,1,450,-37.7756,144.9148,1435000,2248000,455306144,813000,453871144
2,1,226,-37.7761,144.9165,1020000,2248000,276914112,1228000,275894112
6,3,1012,-37.7721,144.9184,2250000,2248000,906741120,-2000,904491120
4,3,0,-37.7831,144.9209,900000,835500,104229104,-64500,103329104
2,1,803,-37.8683,145.1064,1495000,2248000,733044288,753000,731549288
2,1,78,-37.8677,145.0981,822000,2248000,160072448,1426000,159250448
3,2,235,-37.8625,145.1083,890000,2248000,287114528,1358000,286224528
3,2,292,-37.7593,144.8561,765000,2248000,331994176,1483000,331229176
4,3,656,-37.7522,144.8659,1300000,2248000,622627648,948000,621327648
3,1,585,-37.7574,144.8574,760000,2248000,561959040,1488000,561199040
2,1,667,-37.7926,145.0842,1900000,2248000,625541056,348000,623641056
3,1,350,-37.7862,145.0739,700000,2248000,376375456,1548000,375675456
4,3,636,-37.789,145.0938,1890000,2248000,606966272,358000,605076272
4,3,627,-37.7827,145.0945,1725000,2248000,599853312,523000,598128312
3,2,601,-37.7524,145.0393,894000,2248000,576308480,1354000,575414480
3,3,338,-37.9166,145.0418,1375000,2248000,370074016,873000,368699016
2,1,0,-37.9296,145.0498,725000,835500,98406696,110500,97681696
4,3,635,-37.9107,145.0745,1515000,2248000,606178368,733000,604663368
3,1,337,-37.9331,145.0586,986000,2248000,366109408,1262000,365123408
3,2,372,-37.9127,145.0694,1225000,2248000,395367392,1023000,394142392
3,1,294,-37.919,145.0803,810000,2248000,332138272,1438000,331328272
2,1,1026,-37.911,145.0711,535000,2248000,909264128,1713000,908729128
4,1,587,-37.9194,145.057,1292000,2248000,565047744,956000,563755744
3,2,557,-37.9076,145.068,959000,2248000,541571200,1289000,540612200
2,1,171,-37.8158,145.1384,780000,2248000,233588960,1468000,232808960
3,1,689,-37.8262,145.1301,1760000,2248000,644326016,488000,642566016
3,2,693,-37.8229,145.1217,2080000,2248000,649074944,168000,646994944
2,1,555,-37.7854,144.8463,610000,2248000,536880384,1638000,536270384
2,1,604,-37.782,144.8528,760000,2248000,575608576,1488000,574848576
3,2,145,-37.7894,144.8463,441700,2248000,215817776,1806300,215376076
4,3,475,-37.7759,144.8552,1000000,2248000,479579744,1248000,478579744
3,2,517,-37.894,144.9977,2575000,2248000,509914400,-327000,507339400
4,4,473,-37.9104,144.9999,2900000,2248000,479697280,-652000,476797280
3,2,0,-37.911,144.9866,2225000,835500,101325096,-1389500,99100096
2,1,444,-37.8993,145.0046,975000,2248000,449267968,1273000,448292968
4,2,920,-37.8981,144.9902,4225000,2248000,829766912,-1977000,825541912
3,2,0,-37.928,145.0002,2100000,835500,101335464,-1264500,99235464
2,1,1647,-37.8847,144.9972,520000,2248000,1399991168,1728000,1399471168
4,2,286,-37.8981,145,2000000,2248000,328723424,248000,326723424
3,2,0,-37.901,145.0026,1990000,835500,101333752,-1154500,99343752
3,2,649,-37.9056,144.9893,3025000,2248000,614230016,-777000,611205016
3,2,0,-37.9163,144.9901,1221000,835500,101327872,-385500,100106872
5,2,780,-37.9173,145.0142,2140000,2248000,720508224,108000,718368224
3,1,597,-37.9064,145.0229,1635000,2248000,571561984,613000,569926984
4,3,312,-37.9295,145.0144,1700000,2248000,350877056,548000,349177056
5,3,583,-37.9057,145.0101,1900000,2248000,566408768,348000,564508768
3,2,119,-37.9084,145.0118,972000,2248000,195385856,1276000,194413856
3,1,506,-37.7723,144.9694,1652000,2248000,499596128,596000,497944128
2,1,173,-37.7586,144.9653,735000,2248000,235056272,1513000,234321272
3,1,282,-37.7674,144.966,1210000,2248000,322566496,1038000,321356496
1,1,0,-37.7767,144.9676,528000,835500,96971928,307500,96443928
3,1,249,-37.7669,144.9664,1115000,2248000,296486848,1133000,295371848
2,1,638,-37.762,144.9647,320000,2248000,602545280,1928000,602225280
3,2,192,-37.7743,144.9637,1260000,2248000,253032304,988000,251772304
4,2,373,-37.7733,144.9599,1210000,2248000,397440128,1038000,396230128
4,2,650,-37.7575,144.9716,1385000,2248000,616358272,863000,614973272
3,2,122,-37.7698,144.9661,981000,2248000,197712304,1267000,196731304
1,1,0,-37.7783,144.9635,418000,835500,96969584,417500,96551584
2,1,430,-37.7609,144.9623,585000,2248000,438161504,1663000,437576504
4,3,0,-37.775,144.9513,1900000,835500,104246856,-1064500,102346856
2,1,148,-37.7731,144.9568,884000,2248000,215295280,1364000,214411280
2,1,557,-37.7732,144.951,480000,2248000,538523904,1768000,538043904
4,1,449,-37.7671,144.9762,1310000,2248000,455918848,938000,454608848
2,1,263,-37.7661,144.9742,1283000,2248000,306189504,965000,304906504
2,1,137,-37.7738,144.9733,1015000,2248000,206612208,1233000,205597208
2,1,0,-37.7755,144.9786,435000,835500,98344776,400500,97909776
2,1,0,-37.7761,144.975,835000,835500,98342632,500,97507632
3,1,446,-37.7682,144.9835,1500000,2248000,452186400,748000,450686400
2,1,1097,-37.7686,144.9421,407500,2248000,965279360,1840500,964871860
2,1,207,-37.7622,144.9406,825000,2248000,261911648,1423000,261086648
3,3,131,-37.7559,144.9378,645000,2248000,206399248,1603000,205754248
3,1,335,-37.766,144.945,1220000,2248000,364439264,1028000,363219264
3,2,169,-37.7585,144.9504,1100000,2248000,234845376,1148000,233745376
3,1,109,-37.7609,144.9416,670000,2248000,185829024,1578000,185159024
2,1,559,-37.7707,144.9488,640000,2248000,540102912,1608000,539462912
2,1,0,-37.7711,144.9487,545000,835500,98325848,290500,97780848
4,2,518,-37.7606,144.9499,1205000,2248000,512025824,1043000,510820824
3,1,0,-37.7769,145.088,860000,835500,99778472,-24500,98918472
2,1,135,-37.7787,145.0918,599900,2248000,205105152,1648100,204505252
4,2,190,-37.7664,145.0884,910000,2248000,252893712,1338000,251983712
3,2,709,-37.7612,145.0968,1100000,2248000,661697152,1148000,660597152
5,4,564,-37.7735,145.0936,1730000,2248000,553022272,518000,551292272
6,2,665,-37.8493,145.1283,1591000,2248000,631052352,657000,629461352
3,2,267,-37.8463,145.1071,975000,2248000,312401440,1273000,311426440
2,1,698,-37.8518,145.1278,1815000,2248000,650074112,433000,648259112
3,2,862,-37.8603,145.0979,1590000,2248000,782625216,658000,781035216
4,2,863,-37.8539,145.1127,1601000,2248000,784790080,647000,783189080
5,1,633,-37.8557,145.1285,1225000,2248000,602804224,1023000,601579224
3,1,643,-37.8405,145.0924,1930000,2248000,607950784,318000,606020784
4,2,670,-37.8378,145.089,2216000,2248000,632245888,32000,630029888
4,1,572,-37.8411,145.062,2110000,2248000,553187072,138000,551077072
2,1,633,-37.8427,145.0824,1900000,2248000,598675648,348000,596775648
3,2,575,-37.8378,145.0909,1620000,2248000,555802432,628000,554182432
4,2,790,-37.8269,145.0661,3550000,2248000,727066432,-1302000,723516432
3,1,400,-37.8333,145.0616,1905000,2248000,415888384,343000,413983384
4,2,742,-37.8284,145.0673,2990000,2248000,689132992,-742000,686142992
3,1,112,-37.8378,145.0949,835000,2248000,188303312,1413000,187468312
5,5,2079,-37.8179,145.0694,8000000,2248000,1751908608,-5752000,1743908608
4,2,515,-37.7817,144.9742,3450000,2248000,509672352,-1202000,506222352
2,1,0,-37.8981,145.0619,635000,835500,98410448,200500,97775448
1,1,0,-37.8858,145.0632,305000,835500,97043592,530500,96738592
3,2,515,-37.8924,145.0541,1200000,2248000,508368320,1048000,507168320
3,1,1103,-37.8958,145.0603,945000,2248000,971474944,1303000,970529944
4,2,615,-37.8928,145.0531,1667000,2248000,588763776,581000,587096776
1,1,0,-37.8944,145.0616,330000,835500,97043608,505500,96713608
3,1,0,-37.8866,145.0561,577000,835500,99771728,258500,99194728
1,1,750,-37.8678,145.0197,305000,2248000,689738880,1943000,689433880
2,2,0,-37.8607,145.0116,742500,835500,99968360,93000,99225860
2,1,0,-37.8937,145.0137,630000,835500,98380256,205500,97750256
3,2,305,-37.8899,145.023,1350000,2248000,342386144,898000,341036144
2,1,0,-37.8906,145.0259,490000,835500,98387408,345500,97897408
3,2,235,-37.8856,145.0934,701000,2248000,287108096,1547000,286407096
3,1,418,-37.886,145.096,905000,2248000,430141120,1343000,429236120
3,2,286,-37.8755,145.0954,988000,2248000,327413312,1260000,326425312
3,2,213,-37.8827,145.0942,820000,2248000,269721632,1428000,268901632
3,1,230,-37.788,144.9967,1500000,2248000,281492256,748000,279992256
2,1,72,-37.7881,145.0058,641000,2248000,155264496,1607000,154623496
2,1,158,-37.7925,144.9995,1250000,2248000,223226816,998000,221976816
3,1,276,-37.7933,144.9938,1652500,2248000,317844896,595500,316192396
1,1,0,-37.7881,145.0058,465000,835500,96996768,370500,96531768
2,1,388,-37.7506,144.9694,495000,2248000,404972128,1753000,404477128
2,1,275,-37.7424,144.9576,930000,2248000,315660096,1318000,314730096
2,1,0,-37.7422,144.9604,781000,835500,98329648,54500,97548648
2,1,0,-37.7519,144.9496,677776,835500,98324144,157724,97646368
4,2,3747,-37.7551,144.9787,680000,2248000,3063917568,1568000,3063237568
3,1,120,-37.7462,144.9795,824000,2248000,194543920,1424000,193719920
4,2,453,-37.7503,144.9481,1500000,2248000,460654080,748000,459154080
4,2,172,-37.7483,144.9634,1005000,2248000,238589264,1243000,237584264
4,2,398,-37.7364,144.9787,901000,2248000,417204800,1347000,416303800
3,1,414,-37.7432,144.9573,990000,2248000,426877760,1258000,425887760
6,3,768,-37.7397,144.9603,1455000,2248000,713930112,793000,712475112
3,2,500,-37.7382,144.9653,1250000,2248000,496441056,998000,495191056
5,3,635,-37.7516,144.9593,1790000,2248000,607454976,458000,605664976
2,1,136,-37.7449,144.9754,650000,2248000,205819824,1598000,205169824
3,2,531,-37.7424,144.9571,720000,2248000,520935840,1528000,520215840
3,2,531,-37.7424,144.9571,720000,2248000,520935840,1528000,520215840
2,1,0,-37.7981,144.9883,535000,835500,98353384,300500,97818384
2,1,15900,-37.8035,144.985,945000,2248000,12664103936,1303000,12663158936
2,1,112,-37.8001,144.9901,888000,2248000,186868192,1360000,185980192
3,2,0,-37.8083,144.9908,1000000,835500,101315608,-164500,100315608
3,1,117,-37.8298,144.9923,1350000,2248000,192190720,898000,190840720
4,2,872,-37.7906,145.1138,1300000,2248000,791895936,948000,790595936
4,2,664,-37.7895,145.1116,1400000,2248000,627512384,848000,626112384
4,3,661,-37.7905,145.1433,1100000,2248000,626754304,1148000,625654304
3,1,814,-37.7909,145.1309,1355000,2248000,743109760,893000,741754760
5,2,697,-37.7459,144.9159,1652000,2248000,654832832,596000,653180832
3,1,387,-37.755,144.9272,1131000,2248000,405522560,1117000,404391560
1,1,845,-37.7469,144.9206,310000,2248000,764742016,1938000,764432016
3,1,227,-37.7496,144.892,700000,2248000,279052448,1548000,278352448
2,1,0,-37.7504,144.8957,610000,835500,98290792,225500,97680792
3,2,411,-37.7544,144.8986,960000,2248000,426065312,1288000,425105312
